item_id	group_id	listing_has_variations	variant_dict	title	description	url	brand	seller_name	image_url	additional_image_urls	availability	price	shipping_price	condition	mpn	gtin	size	material	color	product_category	target_countries	ads_metadata	is_ads_eligible
SS-SEAL-19-SNAP				19mm Steel Snap-on Seals - For Strapping - 2000 Units per Pack - Kite Packaging	When using polyester (PET) and polypropylene (PP) or steel hand strapping to prepare and stabilise goods for transit or storage, strapping seals and buckles are often essential to ensure a tight seal for adequate strap tension. Low tension can lead to a risk of containers toppling and the items within becoming broken or damaged. Check our website to see our wide range of seals for strapping and the type you need will very much depend on the application.	https://www.kitepackaging.co.uk/scp/strapping/seals-for-strapping/?sfpartno=SS-SEAL-19-SNAP&sfunit=y	Kite Packaging	Kite Packaging	https://media.kitepackaging.co.uk/images/product/large/strappingseals-5.jpg		in_stock	52.54 GBP	9.92 GBP	new	SS-SEAL-19-SNAP	5056731616336				packaging > strapping > seals for strapping	"[""GB""]"	"{""custom_label_0"":""Strapping reels & equipment"",""custom_label_1"":""Strapping Bandings & Ties"",""custom_label_2"":""Mid"",""custom_label_4"":""rest""}"	true
FOAM-400X330X40	foam linings	true	"{""size"":""400x330mm""}"	Foam Inserts (Lining) - 50 Units per Pack - 400x330mm	Kite Packaging stock egg box foam inserts for boxes to fit a range of standard case sizes. Adding a foam lining to your box ensures products remain static in transit, whilst providing a protective cushion. Foam packaging is a reliable way to safely ship fragile goods. Our foam inserts for cases are quick and easy to use; simply place the foam insert into your carton, add your goods then top with a second insert and your box is ready to be sealed. Unlike many other UK packaging suppliers, we will supply your foam box inserts without the boxes so you are free to package goods as required.	https://www.kitepackaging.co.uk/scp/postal-boxes/foam-lining-and-inserts/?sfpartno=FOAM-400X330X40&sfunit=y	Nomafoam	Kite Packaging	https://media.kitepackaging.co.uk/images/product_group/large/foam-inserts-1l.jpg		in_stock	52.56 GBP	9.92 GBP	new	FOAM-400X330X40		400x330mm			packaging > postal boxes > foam lining and inserts	"[""GB""]"	"{""custom_label_0"":""Cardboard envelopes and mailers - Foam Linings"",""custom_label_1"":""Boxes"",""custom_label_2"":""Mid"",""custom_label_4"":""rest""}"	true
TPB048150A-ENV38	48mm packaging tape	true	{}	36 x Extra Long Packaging Tape - Brown Envirotape - 150m x 48mm	Pack of 36 rolls of brown extra long polypropylene packaging tape. Envirotape uses a smaller core, meaning that you get a lot more tape on a standard size roll than with usual packaging tape. Each roll is 150m in length and 48mm wide. Perfect for sealing cartons or boxes, excellent value for money. Our Kite standard tape has become our flagship adhesive product which is ideal for UK businesses across a range of industries. Made from 2-inch wide carton tape, the acrylic adhesive provides a reliable seal on many materials. Bulk discounts available. If your business involves the packaging and processing of objects that are either heavy or easily damaged, you may find that our range of tapes can provide a much needed level of additional reinforcement.	https://www.kitepackaging.co.uk/scp/tapes/48mm-packaging-tape/?sfpartno=TPB048150A-ENV38	Kite Packaging	Kite Packaging	https://media.kitepackaging.co.uk/images/product/large/48_tape_roll_envirotape_acrylic_brown_iconll.jpg	https://media.kitepackaging.co.uk/images/product/large/48_tape_roll_envirotape_acrylic_brownl.jpg	in_stock	52.70 GBP	9.92 GBP	new	TPB048150A-ENV38	5056731611867				packaging > tapes > 48mm packaging tape	"[""GB""]"	"{""custom_label_0"":""48mm (2 inch) packaging tape"",""custom_label_1"":""Packaging Tapes"",""custom_label_2"":""Mid"",""custom_label_4"":""head""}"	true
TPC048150A-ENV38	48mm packaging tape	true	{}	36 Rolls x Clear Acrylic Extra Long Packaging Tape - 48 mm x 150 m - Kite Packaging	The classic 48mm tape is a cornerstone of any good packing operation. Perfect for sealing cartons, boxes, bags and packages, it provides a secure seal for items in storage and in transit. We offer a huge range, spanning different adhesives, carriers, and core sizes. Of course, we offer brown, clear, & paper varieties to suit any packaging needs. Our tapes also benefit the environment - even our non-paper tapes contain 30% recycled content, which both reduces your impact on the environment and is excluded from the plastic packaging tax. Have a look at our huge range and we're sure you'll find something you'll like - we pride ourselves on offering the best value for money anywhere on the market.	https://www.kitepackaging.co.uk/scp/tapes/48mm-packaging-tape/?sfpartno=TPC048150A-ENV38	Kite Packaging	Kite Packaging	https://media.kitepackaging.co.uk/images/product/large/48_tape_roll_envirotape_envirotape_acrylic_iconll.jpg	https://media.kitepackaging.co.uk/images/product/large/48_tape_roll_envirotape_envirotape_acrylicl.jpg	in_stock	52.70 GBP	9.92 GBP	new	TPC048150A-ENV38	5056731611898				packaging > tapes > 48mm packaging tape	"[""GB""]"	"{""custom_label_0"":""48mm (2 inch) packaging tape"",""custom_label_1"":""Packaging Tapes"",""custom_label_2"":""Mid"",""custom_label_4"":""head""}"	true
CORNER60X60X28	Plastic corner protectors	true	{}	1000 Plastic Open Corner Protectors - 60 x 60 x 28 mm - Kite Packaging	The perfect low-cost solution to damaged corners are our plastic corner protectors. Their shock-resistant construction will keep your products' corners immaculate during transit. They're usable in conjunction with strapping, tape, staples or nails to ensure your product's safety. What's more, we only use 100% recycled polythene in our plastic corner protectors, ensuring minimal environmental damage.	https://www.kitepackaging.co.uk/scp/corner-and-edge-protection/plastic-corner-protectors/?sfpartno=CORNER60X60X28&sfunit=y	Kite Packaging	Kite Packaging	https://media.kitepackaging.co.uk/images/product/large/Layer%203l.jpg	https://media.kitepackaging.co.uk/images/product/large/plastic%20corner%203l.jpg	in_stock	52.80 GBP	9.92 GBP	new	CORNER60X60X28	5056731624423				packaging > corner and edge protection > plastic corner protectors	"[""GB""]"	"{""custom_label_0"":""Corner & edge protection - Plastic"",""custom_label_1"":""Foam Protection"",""custom_label_2"":""Mid"",""custom_label_4"":""rest""}"	true
SFC750	Corrugated paper rolls	true	"{""size"":""750mmx75m""}"	Single Face Corrugated Paper Rolls - Packaging Reinforcement - 1 Roll per Pack - 750mmx75m	These rolls are available in 11 different widths while the length of each is approximately 75 meters. The rolls are comprised of single face 75gsm paper with corrugated flutes on one side and a smooth surface on the other side. This grants an impressive level of protective padding and impact cushioning while keeping the product as slim as possible, fitting closely around the item being packaged to conserve space and in turn, postal costs. That said, the corrugated fluting is around 5mm high, providing strong shock absorption in spite of the lightweight and low cost nature of this packaging solution. A versatile roll of corrugated cardboard boasts an array of diverse uses but is broadly designed to reduce initial packaging by reinforcing vulnerable areas such as corners or edges. It can also be used as a sustainable alternative to bubble wrap, particularly when bought in larger widths. Glass goods, ceramic plates, mugs or picture frames can all be reliably protected with this durable yet lightweight corrugated paper. It can be cut or torn from the roll for a simple, intuitive application. The flexibility of a single face corrugation allows it to wrap easily around even awkwardly shaped items or elements such as handles. Manufactured as an eco-friendly paper wrap option with greater strength than non-corrugated solutions, these rolls effortlessly combine practicality with sustainability. They are made from 100% recycled materials and are able to recycled again after use. This makes the entire lifespan of this product circular, conserving our natural resources and protecting our planet. For modern, climate-conscious businesses wanting to express their social responsibility with plastic-free packaging, this bubble wrap alternative is a perfect choice.	https://www.kitepackaging.co.uk/scp/protection-and-wrapping/corrugated-paper-rolls/?sfpartno=SFC750&sfunit=y	Kite Packaging	Kite Packaging	https://media.kitepackaging.co.uk/images/product_group/large/corrugated-rolls-1l.jpg		in_stock	52.84 GBP	17.20 GBP	new	SFC750	5056731615414	750mmx75m			packaging > protection and wrapping > corrugated paper rolls	"[""GB""]"	"{""custom_label_0"":""Single faced corrugated rolls"",""custom_label_1"":""Cardboard Rolls & Sheets"",""custom_label_2"":""Mid"",""custom_label_4"":""rest""}"	true
BDCM2	BDCM boxes	true	"{""size"":""394x292x394 mm""}"	Distribuition Boxes - Bulk Distribution Carton Metric Boxes - 50 Units per Pack - 394x292x394 mm - Kite Packaging	Bulk Distribution Carton Metric (BDCM) boxes and Bulk Distribution Cartons (BDC) are the industry standard for the retail, clothing and catalogue trades to such an extent that many retailers will only accept stock if packaged in a specified BDCM or BDC carton. Our BDCM cardboard boxes are available in a range of standard sizes from BDCM 1 through to BDCM 4, with each box featuring a standard BDCM print (in black) on one side that includes spaces for a supplier, catalogue number, colour, size, quantity and contact details. The Kite logo is printed on one of the bottom flaps.	https://www.kitepackaging.co.uk/scp/boxes/bdcm-cardboard-boxes/?sfpartno=BDCM2&sfunit=y	Kite Packaging	Kite Packaging	https://media.kitepackaging.co.uk/images/product/large/BDCM_boxes_open_2l.jpg	https://media.kitepackaging.co.uk/images/product/large/BDCM_boxes_closed_2l.jpg	in_stock	52.85 GBP	9.92 GBP	new	BDCM2	5056731600847	394x292x394 mm			packaging > boxes > bDCM cardboard boxes	"[""GB""]"	"{""custom_label_0"":""BDCM boxes"",""custom_label_1"":""Boxes"",""custom_label_2"":""Mid"",""custom_label_4"":""rest""}"	true
ST-R/23				Rapid Hand Held Manual Staple Gun	Rapid Hand Held Manual Staple Guns – interchangeably referred to as ‘hand tackers’ and ‘trigger tackers’ – are ideal for driving thick metal staples into wood, plastic and masonry materials. Whilst staple guns are undeniably useful for a multitude of industrial applications (such as securing roofing insulation, box packaging goods, and carpentry), they are also often employed to fix hobby and craft materials, and to display posters and other promotional materials on walls within schools, offices, retail outlets and more places besides.	https://www.kitepackaging.co.uk/scp/staples/staple-guns/?sfpartno=ST-R%2f23&sfunit=y	Rapid	Kite Packaging	https://media.kitepackaging.co.uk/images/product/large/r23-1.jpg	https://media.kitepackaging.co.uk/images/product_group/large/stapling-guns-2l.jpg	in_stock	52.90 GBP	7.89 GBP	new	ST-R/23	7313466005216				packaging > staples > staple guns	"[""GB""]"	"{""custom_label_0"":""Staplers & staple guns"",""custom_label_1"":""Packroom Equipment"",""custom_label_2"":""Mid"",""custom_label_4"":""rest""}"	true
CDW201514M	Double wall boxes	true	"{""size"":""508x381x356 mm""}"	Double Wall Cardboard Boxes - Multiple Sizes Available - 20 Units per Pack - 508x381x356 mm - Kite Packaging	Double walled cardboard is comprised of a dual layer of corrugated material and is designed to provide twice as much strength and protection as a single walled box. The layers are securely glued together to offer increased resistance against compression forces that are unavoidable when shipping or transporting items. The advanced construction guards against damage so that your parcels arrive in the best condition possible. We offer a diverse range of sizes to cater toward most industries and items that need to be dependably packaged. Our double walled packing boxes are one of the most popular types of cardboard cartons for shipping goods via a carrier or postal network. As such, we supply an extensive variety of sizes to satisfy the needs of most businesses. There are near limitless uses for cardboard boxes and the second corrugated layer increases versatility further. The additional strength is well suited to heavier objects that might put a strain on our single walled cartons in addition to companies posting large orders of multiple items. Postal services can safely stack these boxes without crushing any surrounding parcels and the extra protection granted by the double corrugated layers is also ideal for shipping sensitive products.	https://www.kitepackaging.co.uk/scp/heavy-duty-cardboard-boxes/double-wall-boxes/?sfpartno=CDW201514M&sfunit=y	Kite Packaging	Kite Packaging	https://media.kitepackaging.co.uk/images/product/large/20x15x14.jpgl.jpg	https://media.kitepackaging.co.uk/images/product/large/20x15x14_CDWl.jpg	in_stock	52.91 GBP	9.92 GBP	new	CDW201514M	5056731602209	508x381x356 mm			packaging > heavy duty cardboard boxes > double wall boxes	"[""GB""]"	"{""custom_label_0"":""Double wall cardboard boxes"",""custom_label_1"":""Boxes"",""custom_label_2"":""Mid"",""custom_label_4"":""rest""}"	true
FOAMBAG-STARTER	Protective foam cushion	true	{}	Instant Foam 15 Bag Variety Pack - Sizes 10 to 80 - Kite Packaging	Instantly produce your own moulded bespoke foam fittings with these foam bags. Filled with expanding foam, these pouches area easily activated to expand to cover every inch of your product in its packaging. The result is bespoke foam fittings that exactly mirror your product. Not sure which size to get? Take a look at this variety pack, offering three bags of each of our 5 Instapak sizes, to ensure your choice is perfect for your customers.	https://www.kitepackaging.co.uk/scp/protection-and-wrapping/protective-foam-cushion/?sfpartno=FOAMBAG-STARTER&sfunit=y	Kite Packaging	Kite Packaging	https://media.kitepackaging.co.uk/images/product/large/foambag-starter-packl.jpg	https://media.kitepackaging.co.uk/images/product_group/large/instapak-quick-1l.jpg	in_stock	52.92 GBP	9.92 GBP	new	FOAMBAG-STARTER	5056731623068				packaging > protection and wrapping > protective foam cushion	"[""GB""]"	"{""custom_label_0"":""InstaPak quick RT foam cushion"",""custom_label_1"":""Foam Protection"",""custom_label_2"":""Mid"",""custom_label_4"":""rest""}"	true
PP-STAND				Strapping Stand - Polypropylene Strapping Tools and Equipment - Kite Packaging	The Strapping accessories provide a quick and easy way to move strapping coils around your working environment. It's often far easier to take the strapping to your product than the other way round.	https://www.kitepackaging.co.uk/scp/strapping/strapping-tools/?sfpartno=PP-STAND&sfunit=y	Kite Packaging	Kite Packaging	https://media.kitepackaging.co.uk/images/product/large/strapping-tools-7.jpg		in_stock	52.96 GBP	9.92 GBP	new	PP-STAND	5056731612949				packaging > strapping > strapping tools	"[""GB""]"	"{""custom_label_0"":""Strapping reels & equipment"",""custom_label_1"":""Strapping Bandings & Ties"",""custom_label_2"":""Mid"",""custom_label_4"":""rest""}"	true
PWBC-SIL-400300XBL				6 Blue Hand Pallet Wrap Rolls - 12 mu x 400 mm x 300 m - High Tack - Extended Core - Kite Packaging	Our hand pallet wrap rolls are created to offer maximum value for money - a high quality product at a low price. This food handling hand pallet wrap keeps the items tightly bound so that pallet items are stabilised very effectively. The wrap adheres to itself tightly once it is wrapped around the pallet, or around goods, providing excellent protection against dust and general weather effects. Other than this wrap, we offer a wide range of pallet wrap, spanning light to extra heavy duty, and a variety of colours. Many of our rolls also contain 30% recycled content, perfect for reducing your impact on the environment and negating the plastic packaging tax. Check out our range now!	https://www.kitepackaging.co.uk/scp/pallet-wrap/stretch-films/?sfpartno=PWBC-SIL-400300XBL&sfunit=y	Kite Packaging	Kite Packaging	https://media.kitepackaging.co.uk/images/product/large/blue-palletwrapexl.jpg	https://media.kitepackaging.co.uk/images/product_group/large/handheld_pallet_wrap_hero_lrl.jpg	in_stock	52.96 GBP	9.92 GBP	new	PWBC-SIL-400300XBL	5056731624034	12mu blue blown alternative 400mm x 300m		Blue	packaging > pallet wrap > stretch films	"[""GB""]"	"{""custom_label_0"":""Hand pallet wraps"",""custom_label_1"":""Pallet wrap"",""custom_label_2"":""Mid"",""custom_label_4"":""rest""}"	true
PPS1050X1050X1200	FIBC bags	true	"{""size"":""Baffle Bag with fill spout and discharge spout - Pack of 5""}"	5 Tonne Baffle Bags With Fill & Discharge Spout - 1050 x 1050 x 1200 mm - Kite Packaging	Our garden waste bags are manufactured from hard wearing woven polypropylene fabric. This makes them a reliable, heavy duty bag for the horticulture and agriculture industries as well as for warehouses. These garden waste bags are Ideal for storing and transporting your garden, cardboard and paper waste from A to B and are also one of the strongest bags on the market. They come complete with two flexible, sturdy carrying handles for easy manoeuvring.	https://www.kitepackaging.co.uk/scp/plastics/fibc-bags/?sfpartno=PPS1050X1050X1200&sfunit=y	Kite Packaging	Kite Packaging	https://media.kitepackaging.co.uk/images/product/large/Baffle-bag-with-discharge-bag-and-fill-spoutl.jpg		in_stock	52.98 GBP	17.20 GBP	new	PPS1050X1050X1200	5056731620326	Baffle Bag with fill spout and discharge spout - Pack of 5			packaging > plastics > fIBC bags	"[""GB""]"	"{""custom_label_0"":""FIBC bags"",""custom_label_1"":""Polythene & paper bags"",""custom_label_2"":""Mid"",""custom_label_4"":""rest""}"	true
CSW290X208X95-PBX10				50 White E-Commerce Postal Boxes - 290 x 208 x 95 mm Royal Mail Small Parcel - Kite Packaging	Our low cost white mailing boxes are ideal for ecommerce. The postage boxes are lightweight yet sturdy, keeping postage costs low while ensuring shipped good arrive safely. They're also designed to keep costs extremely low, letting you spend that money elsewhere. While cheap, our boxes are also incredibly high-quality and versatile, and the range features any size for any need. Further, we also offer boxes with peel & seal or tuck in fastening methods, offering the perfect blend of versatility and cost-effectiveness. Browse our range now and see why we're the UK's number one packaging company!	https://www.kitepackaging.co.uk/scp/postal-boxes/white-postal-boxes/?sfpartno=CSW290X208X95-PBX10&sfunit=y	Kite Packaging	Kite Packaging	https://media.kitepackaging.co.uk/images/product/large/white_postal_boxes_375x255x150_openl.jpg	https://media.kitepackaging.co.uk/images/product/large/size10new-2.jpg	in_stock	53.02 GBP	9.92 GBP	new	CSW290X208X95-PBX10	5056731604654	290x208x95 mm			packaging > postal boxes > white postal boxes	"[""GB""]"	"{""custom_label_0"":""Cardboard envelopes and mailers - White Postal Boxes"",""custom_label_1"":""Boxes"",""custom_label_2"":""Mid"",""custom_label_4"":""rest""}"	true
GLUE-12X300-57				Clear Glue Gun Adhesives - 12mm - pack of 5kg	These clear glue gun adhesives are 12mm in diameter and 300mm in length. Bond to wood, paper card, fabrics, foam, glass and many plastics.	https://www.kitepackaging.co.uk/scp/glue-guns-and-sticks/glue-gun-adhesives/?sfpartno=GLUE-12X300-57	Kite Packaging	Kite Packaging	https://media.kitepackaging.co.uk/images/product_group/large/gluegun-adhesives-1l.jpg		in_stock	53.15 GBP	7.89 GBP	new	GLUE-12X300-57	5056731616558				packaging > glue guns and sticks > glue gun adhesives	"[""GB""]"	"{""custom_label_0"":""Glue guns & sticks"",""custom_label_1"":""Packroom Equipment"",""custom_label_2"":""Mid"",""custom_label_4"":""rest""}"	true
CSW-EBOX-241818	Enviro-boxes	true	"{""size"":""610x457x457 mm""}"	Heavy Duty Single Wall Enviro-Cardboard Boxes - Multiple Sizes Available - 10 Units per Pack - 610x457x457 mm - Kite Packaging	Enviro-boxes are heavy duty boxes made from reinforced single wall cardboard. Internal dimensions: 610 x 457 x 457 mm (24 x 18 x 18 inches). Pack Of 10. These cartons have the added advantage of being multiscored at 229mm and 305mm and 381mm. This allows you to reduce the depth of your carton to a pre-scored dimension, by cutting down the existing slots (between the flaps) and folding along the pre-scored crease. Our enviro-boxes are environmentally friendly, strong cardboard boxes that are made from reinforced single wall cardboard. Enviro-boxes offer increased strength over most double wall boxes, the materials used are 7 percent lighter (meaning lower transport costs) and the process of manufacturing Enviro-boxes results in a 30 percent saving in CO2 emissions. Supplied flat packed - make them up by taping the flaps. Standard brown cardboard colour inside and outside. For clients looking to purchase in bulk, we offer affordable wholesale pricing and discounts.	https://www.kitepackaging.co.uk/scp/heavy-duty-cardboard-boxes/enviro-box/?sfpartno=CSW-EBOX-241818	Kite Packaging	Kite Packaging	https://media.kitepackaging.co.uk/images/product/large/24x18x18%20-%20envirol.jpg	https://media.kitepackaging.co.uk/images/product_group/large/box-enviro-3l.jpg	in_stock	53.28 GBP	9.92 GBP	new	CSW-EBOX-241818	5056731603619	610x457x457 mm			packaging > heavy duty cardboard boxes > enviro box	"[""GB""]"	"{""custom_label_0"":""Enviro-boxes"",""custom_label_1"":""Boxes"",""custom_label_2"":""Mid"",""custom_label_4"":""rest""}"	true
PS375X300+20MM-GLAS				250 x Glassine paper bags - 375 x 300mm	Glassine is a type of paper that boasts translucency paired with a smooth and glossy finish. It is pH neutral and acid-free due to its manufacturing process that also grants the material moisture, air and grease resistance. These translucent pouches are designed to be a sustainable alternative to clear polystyrene garment bags, though their applications could span across various industries. Kite provide five different sizes to facilitate this variety of functions. The glassine sleeve is excellent at keeping dust and dirt off the contents, making them ideal for clothing items, accessories, documents, stationery and a range of other retail products where a pristine appearance is paramount. The moisture resistance adds a further layer of protection against the outside elements without adding weight that could increase postage costs. The self-adhesive seal and peel strip enhances this quality of preserving the cleanliness of the products inside. The bags are secured with a neat seal by omitting the need for any additional tape or sticker. The efficiency of packing is also increased by this convenient feature, making the eco-friendly packaging suitable for fast-paced ecommerce environments.	https://www.kitepackaging.co.uk/scp/paper-bags/glassine-paper-bags/?sfpartno=PS375X300%2b20MM-GLAS&sfunit=y	Kite Packaging	Kite Packaging	https://media.kitepackaging.co.uk/images/product_group/large/glassine_bags_product_herol.jpg	https://media.kitepackaging.co.uk/images/product_group/medium/glassine_bags_herom.jpg	in_stock	53.59 GBP	9.92 GBP	new	PS375X300+20MM-GLAS	5056731604418				packaging > paper bags > glassine paper bags	"[""GB""]"	"{""custom_label_0"":""Paper bags"",""custom_label_1"":""Polythene & Paper Bags"",""custom_label_2"":""Mid"",""custom_label_4"":""rest""}"	true
CDW400X50X800-SET				10 x Telescopic Boxes - 400x50x500-800 mm	Telescopic cardboard boxes designed for packaging picture frames, mirrors and paintings. These picture frame boxes are manufactured from strong double wall cardboard with a Kraft paper outer for puncture and tear resistance. They feature sliding lids, so the height of the box is adjustable to fit a range of sizes.	https://www.kitepackaging.co.uk/scp/boxes/picture-frame-boxes/?sfpartno=CDW400X50X800-SET	Kite Packaging	Kite Packaging	https://media.kitepackaging.co.uk/images/product_group/large/boxes-pictureframe-2l.jpg	https://media.kitepackaging.co.uk/images/product_group/large/boxes-pictureframe-1l.jpg	in_stock	53.62 GBP	9.92 GBP	new	CDW400X50X800-SET	5056731616466				packaging > boxes > picture frame boxes	"[""GB""]"	"{""custom_label_0"":""Picture frame boxes"",""custom_label_1"":""Boxes"",""custom_label_2"":""Mid"",""custom_label_4"":""head""}"	true
CORD-STAND				Corded Polyester Strapping Stand	Corded Polyester Strapping Stand	https://www.kitepackaging.co.uk/scp/strapping/corded-polyester-strapping-tools/?sfpartno=CORD-STAND&sfunit=y	Kite Packaging	Kite Packaging	https://media.kitepackaging.co.uk/images/product_group/large/corded-strapping-dispenser-1l.jpg		in_stock	53.63 GBP	9.92 GBP	new	CORD-STAND	5056731603213				packaging > strapping > corded polyester strapping tools	"[""GB""]"	"{""custom_label_0"":""Strapping reels & equipment"",""custom_label_1"":""Strapping Bandings & Ties"",""custom_label_2"":""Mid"",""custom_label_4"":""rest""}"	true
WOOL-POUCH-330X355	Wool Insulation Packaging	true	{}	30 Wool Insulated Pouches - 330 x 355 mm - Thermal Wool Cool & Chilled - Kite Packaging	Kite's range of wool insulation packaging is a low-cost alternative to WoolCool pouches. Made from pure wool felt with a recyclable MDPE inner liner, these pouches deliver reliable cold-chain protection for food, pharmaceuticals and other perishable products. Wool’s natural insulating structure traps air and reduces heat transfer. It outperforms many traditional insulation materials used in food delivery and chilled logistics, and can keep items in the 2–8°C range for up to 48 hours while remaining compostable and low-impact. We have a wide range of wool insulated packaging, with box & mailing bag bundles available.	https://www.kitepackaging.co.uk/scp/chilled-packaging/wool-insulation-packaging/?sfpartno=WOOL-POUCH-330X355&sfunit=y	Kite Packaging	Kite Packaging	https://media.kitepackaging.co.uk/images/product/large/Wool_Mailing_Bags_05_330%20x%20355l.jpg	https://media.kitepackaging.co.uk/images/product_group/large/Ice_pack_in_pouchl.jpg	in_stock	53.64 GBP	9.92 GBP	new	WOOL-POUCH-330X355	5056731625543				packaging > chilled packaging > wool Insulation Packaging	"[""GB""]"	"{""custom_label_0"":""Wool insulation packaging"",""custom_label_1"":""Chilled Packaging"",""custom_label_2"":""Mid"",""custom_label_4"":""rest""}"	true
CSW241218-REV1	Standard cardboard boxes	true	"{""color"":""Brown"",""size"":""610x305x457mm (24x12x18 inches)"",""material"":""Cardboard""}"	Single wall cardboard boxes - 24x12x18 inches (610x305x457 mm) - pack of 25 - Kite Packaging	Comprised of a single layer of corrugated cardboard, these single wall cardboard boxes provide high-quality protection that is more than sturdy enough to support many of our customers needs. Our general-purpose corrugated cartons are made of a durable four-flap design that arrives flat-packed for convenient storage. Our cardboard boxes are made from recycled materials, the percentage of which ranges from 60% to 90% and this cardboard is one of the most easily recycled resources in the UK.	https://www.kitepackaging.co.uk/scp/boxes/standard-cardboard-boxes/?sfpartno=CSW241218-REV1&sfunit=y	Kite Packaging	Kite Packaging	https://media.kitepackaging.co.uk/images/product/large/24x12x18l.jpg	https://media.kitepackaging.co.uk/images/product/large/24x12x18-HRl.jpg	in_stock	53.71 GBP	9.92 GBP	new	CSW241218-REV1	5056731621651	610x305x457mm (24x12x18 inches)	Cardboard	Brown	packaging > boxes > standard cardboard boxes	"[""GB""]"	"{""custom_label_0"":""Single wall cardboard boxes"",""custom_label_1"":""Boxes"",""custom_label_2"":""Mid"",""custom_label_4"":""rest""}"	true
PWC23-500240B				6 Black Hand Pallet Wrap Rolls - 23 mu x 500 mm x 240 m - Cast - Flush Core - Kite Packaging	Security pallet wrap (also known as stretch wrap and stretch film) is opaque black and will stop your goods from being identified once they are on your pallet, should they be valuable or sensitive. Also suitable for differentiating between different loads. This black stretch is manufactured from a heavy duty 23 micron cast film. Pallet wrap is a strong plastic film that is easily stretched around items, especially items on a pallet. It keeps the items tightly bound and is perfect at keeping pallet items stable and to create unit loads. Our rolls of pallet wrap can be applied by hand or using a hand-held dispenser. All of our hand stretch wrap is made from high performance cast film, one of the most commonly used materials for pallet wrap and the highest quality type. It is perfect for general use and will ensure that the products on your pallet are all kept safe and protected from dust.	https://www.kitepackaging.co.uk/scp/pallet-wrap/stretch-films/?sfpartno=PWC23-500240B	Kite Packaging	Kite Packaging	https://media.kitepackaging.co.uk/images/product/large/black-palletwrap-1.jpg		in_stock	53.71 GBP	9.92 GBP	new	PWC23-500240B	5056731613632				packaging > pallet wrap > stretch films	"[""GB""]"	"{""custom_label_0"":""Hand pallet wraps"",""custom_label_1"":""Pallet Wrap"",""custom_label_2"":""Mid"",""custom_label_4"":""head""}"	true
PBM900X1200-C	Asbestos bags	true	"{""color"":""Clear"",""size"":""Clear outer bag for asbestos removal - 900 x 1200 mm"",""material"":""Plastic""}"	100 Clear Outer Asbestos Removal Bags - 900 x 1200 mm - Kite Packaging	When handling asbestos, using the right disposal solutions is crucial for safety and legal compliance. Protect yourself and your health using our UN certified asbestos disposal bags. Ideal for anything from a small home project to large-scale asbestos removals, our bags are manufactured from high strength plastic, giving you peace of mind. Our bags have also been tested and certified by the VCA Dangerous Goods Office for safe asbestos disposal.	https://www.kitepackaging.co.uk/scp/polythene-bags/asbestos-bags/?sfpartno=PBM900X1200-C&sfunit=y	Kite Packaging	Kite Packaging	https://media.kitepackaging.co.uk/images/product/large/asbestos_disposal_bag_icon%20copyl.jpg	https://media.kitepackaging.co.uk/images/product_group/large/asbestos_disposal_bag_4l.jpg	in_stock	53.82 GBP	9.92 GBP	new	PBM900X1200-C	5056731623570	Clear outer bag for asbestos removal - 900 x 1200 mm	Plastic	Clear	packaging > polythene bags > asbestos bags	"[""GB""]"	"{""custom_label_0"":""Asbestos bags"",""custom_label_1"":""Polythene & Paper Bags"",""custom_label_2"":""Mid"",""custom_label_4"":""rest""}"	true
PBM900X1200-R	Asbestos bags	true	"{""color"":""Red"",""size"":""Red inner bag for asbestos removal - 900 x 1200 mm"",""material"":""Plastic""}"	100 Red Inner Asbestos Removal Bags - 900 x 1200 mm - Kite Packaging	When handling asbestos, using the right disposal solutions is crucial for safety and legal compliance. Protect yourself and your health using our UN certified asbestos disposal bags. Ideal for anything from a small home project to large-scale asbestos removals, our bags are manufactured from high strength plastic, giving you peace of mind. Our bags have also been tested and certified by the VCA Dangerous Goods Office for safe asbestos disposal.	https://www.kitepackaging.co.uk/scp/polythene-bags/asbestos-bags/?sfpartno=PBM900X1200-R&sfunit=y	Kite Packaging	Kite Packaging	https://media.kitepackaging.co.uk/images/product/large/asbestos_disposal_bag_icon%20copy2l.jpg	https://media.kitepackaging.co.uk/images/product_group/large/asbestos_disposal_bag_1l.jpg	in_stock	53.82 GBP	9.92 GBP	new	PBM900X1200-R	5056731623587	Red inner bag for asbestos removal - 900 x 1200 mm	Plastic	Red	packaging > polythene bags > asbestos bags	"[""GB""]"	"{""custom_label_0"":""Asbestos bags"",""custom_label_1"":""Polythene & Paper Bags"",""custom_label_2"":""Mid"",""custom_label_4"":""rest""}"	true
